AddressExtras,AddressKey,AddressLine1,AddressLine2,AddressTypeCode,CarrierRoute,City,CityAbbreviation,CompanyName,CountryCode,CountryName,DeliveryIndicator,DeliveryPointCheckDigit,DeliveryPointCode,EmailAddress,Latitude,Longitude,MelissaAddressKey,MelissaAddressKeyBase,NameFull,PhoneNumber,PostalCode,RecordExtras,RecordID,Reserved,Results,State,StateName,UTC,UrbanizationName
 ,92617409315,15 Frost, ,S,C004,Irvine,Irvine, ,US,United States of America,R,3,15, ,33.638855,-117.834723,6337485424, , , ,92617-4093, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406916,16 Whistler Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,9,16, ,33.635204,-117.840837,8177717839, , , ,92617-4069, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405717,17 Whitman Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,1,17, ,33.636465,-117.841226,8306462584, , , ,92617-4057, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617550519,519 E Peltason Dr, ,S,C003,Irvine,Irvine, ,US,United States of America,R,0,19, ,33.643673,-117.837212,8196983063, , , ,92617-5505, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406675,75 Whitman Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,7,75, ,33.636604,-117.837868,8283636100, , , ,92617-4066, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617400008,8 Russell Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,3,08, ,33.641534,-117.839069,8986329667, , , ,92617-4000, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617402804,4 Dickens Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,7,04, ,33.639441,-117.843168,8999042547, , , ,92617-4028, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406010,10 Zola Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,4,10, ,33.638049,-117.837329,6302846787, , , ,92617-4060, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406669,69 Whitman Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,4,69, ,33.636993,-117.838318,8226100292, , , ,92617-4066, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617409410,10 Frost, ,S,C004,Irvine,Irvine, ,US,United States of America,R,7,10, ,33.639282,-117.834903,8528424927, , , ,92617-4094, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617403922,22 Mendel Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,5,22, ,33.639800,-117.840023,9337134681, , , ,92617-4039, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405409,9 Virgil Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,3,09, ,33.638332,-117.837612,8491355948, , , ,92617-4054, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617400003,3 Russell Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,8,03, ,33.641105,-117.838961,8989308149, , , ,92617-4000, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406814,14 Harvey Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,2,14, ,33.636942,-117.842824,8440321168, , , ,92617-4068, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617408912,12 Murasaki St, ,S,C004,Irvine,Irvine, ,US,United States of America,R,1,12, ,33.640770,-117.834864,8474883108, , , ,92617-4089, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617408902,2 Murasaki St, ,S,C004,Irvine,Irvine, ,US,United States of America,R,2,02, ,33.641204,-117.835721,8492958122, , , ,92617-4089, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617402802,2 Dickens Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,9,02, ,33.639379,-117.843032,7819174027, , , ,92617-4028, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406014,14 Zola Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,0,14, ,33.638157,-117.837059,9220886163, , , ,92617-4060, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617403822,22 Newton Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,6,22, ,33.638909,-117.839406,8487085885, , , ,92617-4038, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617408904,4 Murasaki St, ,S,C004,Irvine,Irvine, ,US,United States of America,R,0,04, ,33.641156,-117.835499,8216341108, , , ,92617-4089, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406822,22 Harvey Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,3,22, ,33.636773,-117.842153,8995025267, , , ,92617-4068, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405302,2 Virgil Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,1,02, ,33.638203,-117.838512,9056456436, , , ,92617-4053, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617407639,39 Gabrielino Dr, ,S,C004,Irvine,Irvine, ,US,United States of America,R,6,39, ,33.640080,-117.835830,8251691757, , , ,92617-4076, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617402808,8 Dickens Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,3,08, ,33.639666,-117.843406,9110263482, , , ,92617-4028, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406818,18 Harvey Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,8,18, ,33.636909,-117.842437,9126870751, , , ,92617-4068, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617400022,22 Russell Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,7,22, ,33.641245,-117.840099,1037652248, , , ,92617-4000, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406920,20 Whistler Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,4,20, ,33.635638,-117.840823,1042637805, , , ,92617-4069, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405001,101 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,5,01, ,33.641907,-117.839508,9291072409, , , ,92617-4050, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617409801,201 Gabrielino Dr, ,S,C004,Irvine,Irvine, ,US,United States of America,R,3,01, ,33.642021,-117.836777,9251989830, , , ,92617-4098, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405075,75 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,4,75, ,33.642380,-117.839439,8992589773, , , ,92617-4050, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617403116,16 Gibbs Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,0,16, ,33.638010,-117.842423,9263231766, , , ,92617-4031, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617408827,27 Murasaki St, ,S,C004,Irvine,Irvine, ,US,United States of America,R,6,27, ,33.639814,-117.833805,9300504492, , , ,92617-4088, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617403602,2 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,0,02, ,33.641259,-117.838827,1109983418, , , ,92617-4036, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617407032,32 Harvey Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,9,32, ,33.635773,-117.842220,1145402819, , , ,92617-4070, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405117,117 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,7,17, ,33.642292,-117.839020,1242524427, , , ,92617-4051, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617404106,6 Owen Ct, ,S,C004,Irvine,Irvine, ,US,United States of America,R,0,06, ,33.639357,-117.838788,1011673991, , , ,92617-4041, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617402720,20 Curie Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,0,20, ,33.639325,-117.841654,1043555543, , , ,92617-4027, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617409104,4 Twain, ,S,C004,Irvine,Irvine, ,US,United States of America,R,7,04, ,33.640261,-117.835098,1058777166, , , ,92617-4091, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617402309,9 Alcott Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,7,09, ,33.639677,-117.842375,1341990819, , , ,92617-4023, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617402322,22 Alcott Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,2,22, ,33.639534,-117.841356,1150335286, , , ,92617-4023, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617402716,16 Curie Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,5,16, ,33.639451,-117.842043,9273915855, , , ,92617-4027, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617409309,9 Frost, ,S,C004,Irvine,Irvine, ,US,United States of America,R,0,09, ,33.638929,-117.835106,1561015700, , , ,92617-4093, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405133,133 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,9,33, ,33.642151,-117.838593,1274484904, , , ,92617-4051, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405119,119 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,5,19, ,33.642113,-117.839299,9290578445, , , ,92617-4051, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405097,97 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,0,97, ,33.642269,-117.839447,8424557060, , , ,92617-4050, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406674,74 Whitman Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,8,74, ,33.636654,-117.837875,8403517247, , , ,92617-4066, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405314,14 Virgil Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,8,14, ,33.638661,-117.837833,1243393076, , , ,92617-4053, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405115,115 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,9,15, ,33.642323,-117.839066,1464254943, , , ,92617-4051, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406111,11 Zola Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,2,11, ,33.637719,-117.837027,1411143477, , , ,92617-4061, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405087,87 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,1,87, ,33.642410,-117.839447,1436726122, , , ,92617-4050, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405137,137 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,5,37, ,33.642113,-117.839299,1066279425, , , ,92617-4051, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617402922,22 Dickens Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,6,22, ,33.638693,-117.841907,1122484648, , , ,92617-4029, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617407641,41 Gabrielino Dr, ,S,C004,Irvine,Irvine, ,US,United States of America,R,3,41, ,33.640080,-117.835830,1455473794, , , ,92617-4076, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405095,95 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,2,95, ,33.642150,-117.839284,1667002127, , , ,92617-4050, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617407123,23 Harvey Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,8,23, ,33.636458,-117.842420,9942070503, , , ,92617-4071, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617404308,8 Perkins Ct, ,S,C004,Irvine,Irvine, ,US,United States of America,R,6,08, ,33.640186,-117.838554,1702591507, , , ,92617-4043, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617409216,16 Fuertes, ,S,C004,Irvine,Irvine, ,US,United States of America,R,3,16, ,33.639612,-117.833967,1715846033, , , ,92617-4092, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405083,83 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,5,83, ,33.642307,-117.839455,1764149683, , , ,92617-4050, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406820,20 Harvey Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,5,20, ,33.636862,-117.842304,1892040568, , , ,92617-4068, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617404314,14 Perkins Ct, ,S,C004,Irvine,Irvine, ,US,United States of America,R,9,14, ,33.640245,-117.839083,1924797951, , , ,92617-4043, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405405,5 Virgil Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,7,05, ,33.638219,-117.837875,9459962315, , , ,92617-4054, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406908,8 Whistler Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,8,08, ,33.635048,-117.840253,2014548626, , , ,92617-4069, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617403918,18 Mendel Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,0,18, ,33.639777,-117.840435,1864192498, , , ,92617-4039, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617407635,35 Gabrielino Dr, ,S,C004,Irvine,Irvine, ,US,United States of America,R,0,35, ,33.640080,-117.835830,1922851868, , , ,92617-4076, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617405089,89 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,9,89, ,33.642162,-117.839531,2057186987, , , ,92617-4050, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617409214,14 Fuertes, ,S,C004,Irvine,Irvine, ,US,United States of America,R,5,14, ,33.639685,-117.834138,1287587342, , , ,92617-4092, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617406672,72 Whitman Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,0,72, ,33.636852,-117.838066,1851114017, , , ,92617-4066, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617400002,2 Russell Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,9,02, ,33.641443,-117.838528,2088888172, , , ,92617-4000, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617404851,51 Schubert Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,3,51, ,33.642051,-117.837776,1648096501, , , ,92617-4048, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617402316,16 Alcott Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,9,16, ,33.639791,-117.841042,1995353824, , , ,92617-4023, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617402302,2 Alcott Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,4,02, ,33.640339,-117.841240,2160717701, , , ,92617-4023, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617404406,6 Thompson Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,7,06, ,33.640772,-117.839204,1523737417, , , ,92617-4044, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617408908,8 Murasaki St, ,S,C004,Irvine,Irvine, ,US,United States of America,R,6,08, ,33.640986,-117.835165,2206910101, , , ,92617-4089, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617403524,24 Los Trancos Dr, ,S,C005,Irvine,Irvine, ,US,United States of America,R,7,24, ,33.637711,-117.843070,2234327737, , , ,92617-4035, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617409505,5 Fuertes, ,S,C004,Irvine,Irvine, ,US,United States of America,R,2,05, ,33.639627,-117.835100,1721738461, , , ,92617-4095, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617402916,16 Dickens Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,3,16, ,33.639010,-117.842341,2349854678, , , ,92617-4029, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617403816,16 Newton Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,3,16, ,33.639056,-117.839698,2825953285, , , ,92617-4038, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617404416,16 Thompson Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,6,16, ,33.640452,-117.839867,2044663083, , , ,92617-4044, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617403818,18 Newton Ct, ,S,C005,Irvine,Irvine, ,US,United States of America,R,1,18, ,33.639031,-117.839534,2159492756, , , ,92617-4038, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617400012,12 Russell Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,8,12, ,33.641538,-117.839424,2344261830, , , ,92617-4000, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617407205,5 Gabrielino Dr, ,S,C004,Irvine,Irvine, ,US,United States of America,R,7,05, ,33.642187,-117.837236,2269452886, , , ,92617-4072, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617410301,801 Gabrielino Dr, ,S,C004,Irvine,Irvine, ,US,United States of America,R,6,01, ,33.641575,-117.836304,1962596279, , , ,92617-4103, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617404418,18 Thompson Ct, ,S,C003,Irvine,Irvine, ,US,United States of America,R,4,18, ,33.640306,-117.839803,2283791160, , , ,92617-4044, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
 ,92617404009,9 Owen Ct, ,S,C004,Irvine,Irvine, ,US,United States of America,R,8,09, ,33.639119,-117.838095,2300674327, , , ,92617-4040, ,1, ,"AC01,AS01,GS05",CA,California,-08:00, 
